Gene Symbol	Gene ID	
DGAT	397118	
U6	-	
SNORD112	-	
KIAA1191	-	
NDUFS2	100156075	
LRRC4	100521592	
NDUFA9	100524622	
MAST3	100521250	
NARS2	100514245	
SCNN1G	100522244	
AAAS	100154333	
ARHGAP31	100511412	
HCFC2	100514768	
BTBD3	100156598	
RAPGEF1	100511735	
S100A8	100127488	
TP73	-	
U6	-	
MIF	397412	
PPCDC	100152913	
PDCD2L	100512169	
ALKBH4	100738333	
LUC7L2	102162486	
IER2	100525209	
C9ORF91	-	
RPS6KA2	100515286	
CCDC88A	100514454	
U6	-	
APOO	100525438	
POGZ	100155137	
RGS7	100521144	
NUDFV2	100037991	
COL11A1	-	
KIAA1551	-	
C1ORF35	-	
U6	-	
BTNL2	100158014	
UBE2K	-	
U1	-	
CARHSP1	100521547	
SH3PXD2B	100524286	
GNAZ	100151867	
ASPM	-	
CDH4	-	
U6atac	-	
TMEM63A	100523988	
CCDC59	100511567	
OSGEPL1	100156698	
RGL2	100151794	
5S_rRNA	-	
TUBA4A	100151951	
C6ORF126	-	
IL1RAP	100628318	
CCDC87	100737994	
TYRP1	574065	
FSIP2	100153602	
SCG5	397110	
EIF4E	100038030	
ARAP1	100511767	
PHC3	100626327	
ARL6IP6	100152698	
CHCHD8	-	
SEPT1	100514708	
PALB2	100523630	
TACE	-	
SYCE1L	102166907	
DENND2C	100155236	
PIP4K2A	100520446	
LSG1	100155750	
EGLN2	100523673	
PAK1IP1	100156606	
VIPR2	100499553	
ANGPTL2	100126164	
SPTBN5	100155358	
TIAM1	100524587; 100155707	
FBLN5	100155248	
FAM176C	-	
FUNDC1	100518350	
NCAPH2	100518196	
RBMX2	100626622	
BLOC1S2	-	
NMU	100523263	
USP51	100519179	
BRK1	-	
NUDC	100511023	
INTS1	100523779	
GALNT3	100515629	
SNORA42	-	
SPATA22	100415924	
TP53BP2	100519863	
SNAPC2	100520776	
UBE2D4	100524597	
SPATS2	100738620	
DALRD3	100525127	
CAMK2G	397394	
GALT	100623908	
SUZ12	100294712	
GPX3	396598	
TCEAL4	100153499	
RAB11FIP4	100524645	
FAM13A	-	
UBD	100294688	
MPZL1	100153553	
U6	-	
SMG5	100153097	
DPYSL2	100151886	
CCBL1	100515071	
MRPL40	100155568	
ABCF1	100144452	
SUN1	100621243	
RNF149	100519085	
CREB3L4	100142688	
OR8B12	-	
AP1G2	100157682	
ATM	100101922	
EDC3	100156966	
SHPK	100515408	
SNORD77	-	
AFG3L2	100623478	
PSMB11	100153926	
PRPF19	100144769	
DNMT1	606746	
JMJD8	100511444	
F13A1	100153504	
CDC40	100511111	
PDZD2	100525132	
PHC3	100626327	
ASPH	-	
IL21R	100518723	
IGSF5	100517006	
CPLX3	100520917	
HBA	-	
SUCLG2	397026	
ANKIB1	100517844	
VTCN1	100157401	
CBY3	100520602	
LEF1	100170126	
LAT	100517816	
PTPN18	100521585	
MFSD3	100156081	
APOD	-	
SLC39A8	100524695	
ADD3	100155574	
STEAP1	397573	
ADAR	100523784	
NXN	100523510	
C5ORF51	-	
CCDC89	100519041	
SRC	100154503	
TRA2A	768110	
ZNF283	100626883	
RNF130	100519887	
CDH13	100126163	
FRMD3	100519727	
C1ORF194	-	
JAG2	100522743	
PAH	100521900	
SNORA3	-	
KIAA0664	-	
SIPA1L1	100157762	
ssc-mir-99a	-	
PACSIN2	100523786	
HSPE1	397575	
ASPDH	100511638	
PDLIM5	100515041	
XAF1	102159947	
FBXW2	100155830	
C16ORF57	-	
TIMELESS	100525747	
CH242-227L8.1	-	
SMEK1	100157672	
MRPL44	100153145	
C10ORF47	-	
LYPD5	100626406	
DARS2	100624574	
CDC37	100141402	
METAP1D	100522284	
U6	-	
NR0B2	100127458	
NKIRAS1	100620195	
HPX	396998	
PTPN3	100157184	
SPIN3	100525440	
RASL10A	100513761	
U1	-	
SH3BP5L	100524547	
ECHDC1	100512509	
C20ORF4	-	
FREM3	100526232	
SERPINB10	100154994	
BET1L	100517332	
SEPT2	100510936	
ZNF25	100522707; 100152638	
PAIP1	100524591	
RNF121	100525596	
APOA1BP	780405	
IAH1	100622648	
PIK3CG	396979	
UBR1	100511299	
GJA5	100157795	
GTF3C6	100525020	
AIF1	397271	
LRP1B	100624047	
SHAS1	-	
TFG	414406	
TMEM229B	100153043	
USP24	100620405	
MYOG	497618	
RPS20	414395	
SLC35A1	100518163; 100517983	
JPH2	-	
TYSND1	100157601	
PLA2G4A	100533198; 100520687	
MANBAL	-	
SLC35E3	100515832	
PVRL1	397247	
TSPAN18	100520775	
PRG4	100518683	
TMEM66	100154322	
CCNB1IP1	100515615	
RBP2	407611	
ANKRD34B	100513200	
G6PC2	100518871	
PLG	733660	
RBM6	100515053	
7SK	-	
PAQR3	100514591	
UTRN	100523292	
FAM174A	100525564	
TMEM213	100517620	
NDUFA10	100521478	
ssc-mir-181a-2	-	
SNORA51	-	
LEPREL4	100526242	
HBS1L	100155814; 100158211	
PKIA	397408	
WHSC1L1	100520868	
WDR24	100510897	
DLGAP5	100511173	
OR3A1	-	
NUDT22	100521244	
RAB3B	100514585	
NARS	100513328	
OCEL1	-	
RRM2B	100157205	
JPH3	100512414	
IL12A	397053	
HBS1L	100155814; 100158211	
SLBP	100513605	
HOXD3	100515975	
TAMM41	100524902	
C9ORF23	-	
CRIM1	100525394	
OXSM	102162360	
ACAP3	100524443	
ZC3H14	100157303	
TMEM86A	100523718	
C12ORF29	-	
RSAD1	100513042	
SLA-B	-	
NNAT	449004	
LIMK2	100156359	
FAM40B	-	
5S_rRNA	-	
PPP6R2	100517282	
PWP2	100623705	
MED17	100516331	
ELOVL6	100312970	
RNF216	100736705	
PRKAA2	397504	
DMBX1	100524381	
CCDC124	100518956	
SERPINA3-2	396686	
B3GNT4	100739692	
PEX1	100626142	
GPX5	396920	
KCTD14	100512181	
LAS1L	100156298	
GOLT1B	100154676	
DPM1	100124379	
5S_rRNA	-	
ZNF583	100620770	
RRAGA	100153321	
ZNF75D	100519584	
ODF2	100156735	
PASD1	100620558	
7SK	-	
HSPA12A	100157399	
EVI5	100519143	
HNRNPUL1	100622274	
CACNA1A	100525387	
U6	-	
TRAPPC1	100524173	
SNORA18	-	
ILF2	100154734	
MAN2C1	100156538	
TXNRD2	100156736	
NRG1	-	
CAMSAP2	100621685	
RUFY2	100154292	
PGAP3	100516999	
SIRPD	-	
EYA2	100624872	
CERS5	-	
SPATS2	100738620	
RTCA	-	
TMEM225	100511147	
SLC4A1AP	100521846	
SLC25A37	100153622	
EXOC4	100526194	
CCBL1	100515071	
TMEM217	100155839	
SH3GL2	100155580	
CDC42BPA	100511216; 100152617	
MTHFSD	100511815	
U6	-	
NACA	-	
EEF1G	397022	
TXNL4A	100155820	
5S_rRNA	-	
DGKD	100526190	
CYTB	9978384; 7440891; 808513	
ANGEL2	100523200	
HOXA1	100520162	
HDAC10	100518786	
BZRP	-	
HHAT	100512733	
ssc-mir-216-2	-	
FAM169B	100623531	
IFT57	100519335	
DNAJA1	100512008	
GDF5	100520988	
SCAF1	100521729	
DYX1C1-CCPG1	-	
KCNH6	100514537	
TACR2	100151877	
NPY1R	397547	
ANKRD42	100516028	
CS	397519	
ARPC4	100155875	
E2F3	100154407	
LIN54	100511027	
ZNF286A	100627421	
MYBPC1	100523187	
A2LD1	-	
NDUFC2	100513030	
TDG	100155184	
TEF1	100216478	
ZNF518B	100622816	
SMARCAD1	100515330	
ESRRG	100622056	
PITPNB	100157274	
PREB	100522734	
UHRF1	100511003	
POGK	100155419	
TAPBP	100155428	
BFSP2	100522105	
AACS	100156545	
LGALS8	100156193	
U6	-	
REG4	100154580	
PHACTR4	100622686	
SNORA31	-	
BHLHB9	100523224	
HDHD2	100521177	
ITGA6	100158200	
7SK	-	
HEMGN	-	
IRX6	100518430	
FHAD1	100627409	
PBX1	100154639	
CHCHD4	100154663	
P4HA2	100623801	
MTX1	664654	
snoU6-53	-	
NOB1	-	
DAP3	100152332	
MTCH1	100152609	
5S_rRNA	-	
TIAF1	100316851	
HTT	-	
U6	-	
ORF	-	
ARPC5	100174965	
DCAF11	100157270	
SAMD8	100151793	
ssc-mir-874	-	
BTRC	100157842	
SNORA9	-	
LCT	407244; 100625897	
RAPGEF6	100521255	
MED9	100512681	
7SK	-	
MFAP3	100526255	
SAP130	100517613	
BTG4	100514308	
MAP4K3	100520016	
FAM173A	100526101	
CALN1	100737793	
WDR93	100156276	
NMUR1	100302023; 100520336	
U6	-	
TTYH2	100516219	
LRRC33	-	
NHS	100152239	
HSPBP1	100518376	
GNB1L	100153889	
PLS1	-	
RPS19BP1	100518907	
MC3R	100141404	
ACTR6	100620672	
NAA38	100522950	
ZCCHC11	100516979	
C22ORF25	-	
PERP	100513507	
ATP7A	397159	
RANBP9	100153339	
TMEM79	100152302	
LHX6	100739090	
PINX1	-	
NAA16	100158125	
FAM155B	100518049	
SCN9A	100516701	
PEF1	100520792	
OLIG1	-	
C19ORF77	-	
STK32C	100737116	
MMD2	100512096	
USP1	100523071	
MRPL22	100739015	
TMEM251	414384	
LZTFL1	100152547	
ASB13	100517911	
PLEKHB2	-	
TEKT1	100520803	
CA2	100154873	
TPM3	414388	
RECQL4	100524433	
NGB	414438	
U6	-	
ZFX	397294	
FAM161A	100521720	
MYF-3	-	
JTB	100145894	
U6	-	
CXORF61	-	
MRTO4	100511136	
TMEM189	100513322	
TBX3	100152741	
RPL13A	780432	
SHOX	100520816	
SSBP2	100515711	
DBT	100156530	
TTF2	100156166	
C1ORF114	-	
FXYD5	100624274	
PEX11A	100157485	
ALS2CR12	100625172	
CDKL3	102163319	
IL6R	399522	
SCAMP4	100738966	
POU5F1	100127461	
WNT16	100511484	
IFN-ALPHA-14	100310804	
PPP1R36	-	
PPAPDC1A	100152806	
CLEC4G	100240718	
CTSL1	-	
EMR1	100521889	
GSX1	100512489	
U6	-	
PDK4	100286778	
RCBTB2	100154691	
PHKG2	100310801	
U6	-	
PCD1A	-	
NAP1L3	100519582	
MET	654328	
RPIA	100038014	
PPID	100515957	
FNBP1	100154729	
PAK6	-	
ST3GAL4	396602	
LRRIQ3	733655	
RPS20	414395	
CHADL	102162247	
C6ORF89	-	
ATP6V1C1	100154942	
POLB	100526021	
COL5A2	397532	
ARIH1	100511268	
PCMT1	100502562	
GCS	397342	
SFT2D1	100513321	
RCC2	100525466	
STAT5B	397340	
COL8A2	100525585	
ZFYVE26	100155869	
SHOC2	100155918	
TCEAL7	100524125	
TPM1	100037999	
FAM188A	100525772	
CKS2	100520933	
RCSD1	100152372	
PIK3C3	503700	
TMED8	100627014	
TIMELESS	100525747	
NDUFA4	100579141; 100037983	
CTAGE5	100155295	
RNF38	100519814	
TRPS1	100152818	
CMPK1	100521561	
ASPDH	100511638	
RNF185	100157569	
HSPB11	100621426	
C9ORF24	-	
IGFBPL1	100155070	
GCNT2	100152566	
FBXO43	100153144	
LENEP	100513469	
GLRA2	100152416	
TRIM50	397383	
TRMT10A	-	
THUMPD2	100517336	
PPP2R1B	397470	
CD61	-	
NOC4L	100156024	
IGF1R	397350	
RREB1	100153892	
PSMC3	100512454	
STRAP	100624126	
DMD	497636	
SNORA36	-	
SLC36A1	100514926	
FGFR1IIIC	396569	
KLRG2	100518525	
FAM149A	100157674	
OR4D6	-	
NR2E1	100155153	
CRYAB	100519789; 100127443	
TRAF5	396616	
CRNN	100154709	
ZNF438	100519167	
KSR1	100511282	
TSHZ2	100136903	
SAR1B	494017	
7SK	-	
SNRNP35	100626152	
ATP8A1	100515393	
C10ORF81	-	
ANKRD52	100519313; 100153105	
CLCN7	-	
BCAS3	100620226	
TBC1D9B	100520777	
CH242-141J21.1	-	
PDPR	-	
DESI2	100037270	
TBX3	100152741	
MLC1	100519843	
5S_rRNA	-	
CHCHD3	414383	
NUDT17	100516191	
FASTKD3	100516766	
GM2A	100515283	
PPAP2A	100515451	
TXNRD1	396681	
CDC40	100511111	
WARS	100515390	
U6	-	
USP10	100514462	
BMP2K	100624635	
U2	-	
PUSL1	100524091	
SLC30A8	100155672	
RHBDD2	100523781	
ABCF1	100144452	
SGCE	100240725	
HSD17B8	100154372	
C15ORF39	-	
ENPP1	100037271	
MAPK6	396833	
CABLES1	100526114	
TFR2	100517580	
USP6NL	100514126	
RECK	100519638	
MAGT1	100517568	
U6	-	
ALOX5	100156205	
CYB561D2	-	
PEBP1	100518336	
LMF2	100518488	
SCARNA20	-	
IL20	100522695	
PKP4	100523287	
CHD2	100156869	
SYT7	100521541	
CALHM2	100157433	
TRAF6	396629	
CYP2D6	-	
HORMAD1	100499502	
KIF27	100622281	
AHCYL1	100157229	
ATXN7L1	100517110	
CDK9	100307051	
HBA	-	
U6	-	
TYRO3	100515870	
U6	-	
RILPL2	100626388	
RILPL1	100152494	
TOMM34	100157194	
MIER3	-	
IGF1	101055488; 397491; 101055342	
snoU13	-	
HOMER3	100526210	
GORAB	100738993	
ECHDC2	100519847	
HS6ST3	-	
PCSK7	100523009	
PLEKHH3	100518749	
ER	-	
SSR2	100154318	
TAF11	100151814	
5S_rRNA	-	
OR2B6	-	
RAB22A	100144535	
C6ORF108	-	
C5H12ORF11	-	
STAMBP	100516729	
OTOP3	100515337	
FAM208B	100517184	
SNORD112	-	
PNMT	100144479	
GSTZ1	100626791	
HSPB8	100155338	
CABIN1	100157110	
XRCC2	100514260	
PIP4K2C	100516802	
AHCYL1	100157229	
SUPT16H	100155525; 100157967	
ERI3	-	
TLX3	100525967	
RNF10	100738296	
NKX2-8	100155618	
PAX5	100520167	
FAM162B	100152527	
U6	-	
USP37	100155158	
TDRD12	100523608; 102162257	
KCTD11	100622059	
CD72	100038011	
IBTK	100153597	
EYA3	100514654	
TMEM127	100522794	
GRASP	100522015	
UBA1	100525439	
DDHD1	100518289	
STOM	100510998; 100627513	
U6	-	
ZNF829	-	
MAPK8IP1	100517574	
NPL	397141	
LGI3	100512015	
PIT-I	-	
7SK	-	
SACS	100624042	
U6	-	
SYPL2	100514960	
OSBPL9	100517719	
FRMPD1	100153190	
GINS2	100512784	
SMAP1	100513326	
RFX5	100517711	
U6	-	
U6	-	
SNORA70	-	
MYO10	-	
OPALIN	397416	
MASP2	100302537	
ZFAT	100622516	
HIST1H2BN	-	
DHX16	100144456	
MAML3	100626233	
MFGE8	397545	
SNORA25	-	
RPS6KA6	100522294	
EIF2B3	100622917	
CX3CL1	100621027; 100037930	
MGAT4A	100524079	
WNT8B	100513655	
BCAM	100738241	
FGR	100513738	
COPS3	100512312	
MTMR9	100626566	
FAM73B	100155132	
CMTM8	100624671	
HIST1H4L	-	
UBE2E1	102160336	
RNF122	100511414	
CLEC2D	-	
CDC42EP2	100513778	
CXORF48	-	
FOXO3A	-	
IRAK4	100127166	
SNORA40	-	
XRCC6BP1	100737094	
PA2G4	102158119; 100519773	
ITFG3	100738032	
NEBL	100522395	
GNB1L	100153889	
ACADSB	100154810	
FILIP1	100514614	
LEPROT	100270821	
TMEM176A	100523103	
MTMR4	100517493	
MTO1	100515594	
RHOQ	100523840	
ASL	-	
HOXB2	100521989	
SHARPIN	100526216	
SLC7A14	100153975	
PAX6	100514152	
FAR1	100625473	
NR1I2	397228	
U1	-	
PPEF2	100511942	
DNAJA1	100512008	
TMPRSS5	100515912	
SYCP2	100134968	
POPDC3	100151910	
PPP1R17	100511608	
GRAP2	100516438	
SARS	100155484	
CCT2	100157776	
ENAH	-	
MSH3	100512158	
PNN	100526149	
CLEC4F	100524617	
MBTPS2	-	
AGXT2L1	-	
KCTD10	100519625	
ACPP	100302507	
SUB1	-	
CALM1	100154056	
HDAC11	100515581	
RCAN3	100522144	
MTCP1	-	
EGF	397083	
MAOA	414424	
SCPEP1	100526072	
BCL6	100156549	
TP73	-	
DTD1	100524407	
TP53INP2	100152247	
BACE2	100517374	
FGFR3	100514115	
IFN-ALPHA-14	100310804	
U6	-	
INSRR	100155702	
U6	-	
CCHCR1	100153563; 100144466	
IL18	397057	
EEF1G	397022	
C2ORF76	-	
HIPK2	100627515	
IL21	403123	
PN-1	397542	
PELI3	100519073	
HYAL3	404696	
GOLGA5	100151911	
LACTB2	100153212	
SH3BP2	100626548	
LIN7B	100512352	
RPRM	-	
C2CD3	100514911; 100516869	
FAM133A	100519754	
SRPK1	100155422	
GNA15	100518537	
KIAA1383	-	
GABPB1	100157164	
5S_rRNA	-	
NSRP1	100517122	
FLJ12949	-	
PAF1	-	
RNF43	100517305	
SNX7	100515025; 100152136	
ZNF707	-	
MSGN1	100520670	
SERINC4	100153748	
C4ORF19	-	
ZNF282	100520117	
SUPT5H	100623068	
C9ORF71	-	
CUL1	100524037	
TSPAN17	100523050	
ZNF567	100525521	
UBE2L3	100154268	
SCO1	-	
SNORA72	-	
EPHA7	100154222	
NADKD1	-	
ZNF500	100625066	
NUDT5	100511529; 448973	
ZDHHC1	100525400	
SLC25A36	100513238	
SLITRK2	100511615	
NEK1	100520589	
ZNFX1	100624243	
OR2K2	-	
TMSB4	-	
PTX3	100513178	
GMPR2	100154068	
SHISA5	-	
U1	-	
TTC12	100518853	
DLG5	100523285; 448848	
7SK	-	
U6	-	
RBM12B	100514101	
RNF207	100515143	
U6	-	
LDB1	-	
MCF2	100154250; 100523299	
C2ORF72	-	
SEC61G	100517415	
DIP2B	100626751	
MAP2K1	100233191	
JAG2	100522743	
TACSTD1	-	
NTS	100739079	
SCN4B	100512800	
ACVRL1	100153279	
CH242-305A15.4	-	
PAX1	100739820	
CACNLB1	-	
HEPACAM	100523198	
ssc-mir-28	-	
CHD8	100152723; 100156733	
BMP7	492315	
SNORA70	-	
GRB2	100192436	
TMEM9	100621878	
IGSF9B	100626754	
FAT3	100624134	
C4BPA	396982	
PDSS2	100312977	
CLSPN	100525928	
SERPIND1	100155945	
MCEE	100037986	
PDIA5	100518582	
SRCAP	100514159	
NCL	100737210	
SNORA25	-	
PAK1	100525766	
NAV1	100525121	
C5ORF43	-	
TSHZ2	100136903	
MARCH3	100513526	
HAUS1	100152640	
U6	-	
PHRF1	100512701	
UNC119B	100517241	
ATXN7L3	100511716	
FZD3	100153078	
EPB41	100515614	
WNK3	100156408	
PITPNM2	100152515	
MREG	100627946	
KLF13	494563	
VPS4B	-	
R3HDM1	100525081	
RASL10A	100513761	
PPOX	100153636	
U6	-	
TRMT10A	-	
SPEF1	100337683	
S100A15A	-	
ARL6IP4	100157752	
NRTN	100513645	
NQO1	100286873	
CAPS	100514564	
MECP2	100524967	
KCTD3	100513032	
PRSS21	-	
TBX21	100518804	
ANKRD32	100522125	
OTUD4	100524693	
WDR45L	100462760	
GLRA1	100513384	
SLIT1	100627880; 100157185	
CDH6	100627510	
SNORA19	-	
DGCR14	100155571	
MORF4L1	100154823	
IYD	403124	
5S_rRNA	-	
MRS2	100151824	
SNORD14	-	
NIPSNAP3B	-	
U6	-	
SCIN	100512981	
STARD10	100511029	
MOR	-	
RNF216	100736705	
SAMD8	100151793	
OR5V1	-	
IL23R	-	
RPL35A	100514796	
FAM3B	100517916	
NLK	100511657	
CDC25B	100329127	
NUDT15	100621855	
SNORA13	-	
TMX2	100520175	
SLC46A3	100154155	
FSTL5	100738432	
PHEROC	100144470	
CNTNAP5	102166514	
U6	-	
ASS1	414411	
PAQR4	100627080	
CANX	100519184	
NRM	100144454	
EN1	100516112	
CD80/B7	-	
SLC7A14	100153975	
GAS2L2	100516757	
COQ4	-	
FHOD3	100622006	
PMFBP1	100518840	
COMMD7	-	
TUBB3	-	
GPRC6A	100152099	
BTNL5	-	
FA2H	100523966	
EFCAB10	-	
TXNL1	100512385	
CASP5	-	
C11ORF68	-	
SOST	100513306	
TSC22D2	100155608	
SPATA7	100153278	
CDC42EP2	100513778	
AMFR	100516197	
GNAZ	100151867	
MB21D2	100156951	
OR7G3	-	
U6	-	
PPP6R1	100514409	
ELMO2	100624052	
AATF	100513881	
SERGEF	100511739	
ANKRD17	100520501	
KBTBD4	100511244	
CNDP1	100516053	
ZWILCH	100516481	
SPACA1	100156797	
EIF3G	100516956	
MCCC1	100624482	
ADAT2	100154785	
MMD2	100512096	
GPC4	100156029	
ARHGAP27	100628007	
RAB4B	100523381	
GTF2I	100513345	
HSP90B1	397191	
NR5A1	397368	
THAP11	100520959	
SNORD34	-	
KIF23	100522116	
DMD	497636	
KLF10	100153665	
ZNF215	100738243	
PTN	-	
E2F8	100522785	
HSD17B14	100523496	
ELOVL2	100153368	
CAMK1G	100512553	
KIF17	100738531	
LYSMD1	100154705	
HTATIP2	-	
HIST3H2BB	-	
ESPL1	100153121	
DPAGT1	100517773	
COPS5	100125955	
MAP3K12	100517714	
BAIAP2L2	-	
RPL36A	100627401	
TRIM46	100155505	
METTL21A	100518583	
PARD6G	100522059	
SLC41A1	100626641	
CDC37L1	100522234	
PPP1R21	100520130	
LRRC19	100157858	
GDPD1	-	
EPAS1	100037272	
U6	-	
CDK6	-	
GCC1	100522471	
RAP2A	100144507	
ATP5G1	574054	
ANO6	100155593	
ROD1	768100	
ADORA2A	503661	
RXRBETA	-	
SIKE1	100156436	
CD86	397441	
DMRTC2	100518666	
RNF181	100628060	
KIAA1958	100513712	
NDUFS3	100510948	
HIPK1	100156877	
RSAD2	396752	
SLAIN2	100519161	
C15ORF59	-	
SCFD1	100157840	
PigE-173F2.4	-	
NUP160	100513973	
XPNPEP3	-	
RNF39	100141418	
ACSL4	448980	
ARHGAP29	100152734	
PHLPP2	100626286	
IRAK2	102161037	
SCYL1	100517698	
LCOR	100156377	
MYL1	397666	
ssc-mir-374a	-	
SAFB	100515707; 100620815	
ZDHHC15	-	
TRIM36	100519890	
UCAL-P19	100302704	
GET4	100738092	
MAT1	-	
OR52E2	-	
U6	-	
RIC8A	100517519	
RAB10	100526104	
EFCAB7	100522325	
GLT8D2	100514961	
FREM3	100526232	
SLC46A3	100154155	
TCF7	-	
MYL12B	-	
DDX49	100526038	
ZNF584	100519782	
KRT85	100524022	
5S_rRNA	-	
WIZ	100524241	
PAGE4	-	
KIAA1191	-	
UBE2Q1	100156747	
RANBP10	100520613	
SFTPC	733580	
IRF7	100037289	
WDR55	100514155	
CLGN	100624991	
U6	-	
TPMT	100157630	
C1ORF43	-	
LINGO1	100155465	
PRRC2C	100157197	
U6	-	
PARP6	100156963	
HERC4	102167519	
BTG2	100048932	
RASAL1	100525129	
HOXB9	100523635	
GNAT2	100626103	
ENG	397096	
FAM49B	100157574	
FAM65A	100522138	
WBP11	100739009	
MOCS2	100512870	
DIS3L	100515640	
GPR21	100155256	
NR3C2	397452	
MINPP1	100152243	
LRRC41	100525052	
LGALS8	100156193	
ssc-mir-34c-2	-	
MARVELD3	100511453	
SNORA70	-	
PPIL6	100157379	
LPHN2	100524685	
U3	-	
SCAI	100515704	
COX5B	492822	
GTF3A	100526130	
SYNPO2L	100152222	
KANK4	100523255	
CRELD1	100152256	
MON1A	100626383	
FCHO1	100518178	
ARMC8	100738777	
ADAMTS20	100049661	
IP6K1	100513565	
TNPO3	100515455	
IFITM1	100127358	
LRRC3B	100523139	
SPPL3	100154995	
C11ORF65	-	
TIMM23	100157391	
ZNF404	100737509	
SMOX	100152781	
GABPB2	100152294	
BCKDHA	100142666	
NHS	100152239	
LENG8	-	
RCC2	100525466	
CCNA2	100415929	
SORBS2	396719; 100153277	
DYDC1	100524960	
SAMD4A	100156574	
PRUNE	100626632	
BCLAF1	100462726	
LAMA4	100154581	
OSBPL3	100523342	
RASAL2	100522392	
RNF14	100512591	
PDZRN3	100511410	
KIAA1826	-	
GUCA1B	102167816	
RNF5	100144528	
BTBD11	100126836; 100627589	
EIF3A	100156570	
LRRC73	100736626	
MFN2	100512172; 100512354	
SPECC1L	100519740	
BAMBI	449001	
FOXL1	100511634	
AWN	396783	
FAM13C	100525364	
7SK	-	
U6	-	
AKAP3	100337663	
USP4	-	
MESP1	100155863; 100135680	
PABPC1	100153958	
SIAH2	100622531	
EIF2S2	100621044	
CD61	-	
DIS3L2	100153005	
KCNK12	100521189	
ACOX2	100516877	
EBPL	100516290	
7SK	-	
NANP	100518994	
NHE-2	-	
SNORA30	-	
ZNF507	100524681	
S1PR3	100154607	
AKR7A3	-	
UNC5B	733600	
WHSC1	100515039	
TMED7	100522183	
CCIN	100515522	
U6	-	
MED26	100737822	
CCNI	100523679	
HK2	494561	
LEPRE1	100620503	
ARL6IP6	100152698	
U6	-	
U6	-	
NUDT17	100516191	
SNRNP40	100624754	
CYB561	100048996	
S100A14	100153930	
SLC5A7	100512044	
U6	-	
RAB3C	100523703	
TCL1A	100156364	
TRRAP	100521781; 100627771	
OMD	100511925	
U6	-	
C12ORF34	-	
C1ORF167	-	
BTRC	100157842	
ARHGAP23	100514368	
RNASEL	100048946	
CPT1A	399527	
CDKN2B	397227	
CLDN4	733578	
PDE11A	-	
MIF4GD	100525072	
TBCC	100157124	
TMED9	100511312	
MICU1	100155980	
C19ORF21	-	
COL1A2	100626716	
TALDO1	100514210	
U6	-	
U1	-	
FCAR	100144539	
CDV3	100522278	
FRMD1	100514201	
C16ORF93	-	
ACAD11	100153698	
CENPO	100514574	
RAPGEF6	100521255	
RDH11	100154684	
TFEC	100517204	
SEC14L3	100156470	
CELF4	100521138	
SPINT4	-	
EDEM2	100621927	
RAD54L2	100620322	
FAM26F	100158219	
KIAA0240	-	
5S_rRNA	-	
DERL3	100155947	
LHFPL5	100152593	
CRTC1	100523662	
TRAPPC12	100626631	
ALG13	100523348	
PRDX6	399538	
DNMT3A2	-	
TC2N	100156455	
UROD	100514239	
ORMDL1	100155491	
U6	-	
SYNJ2	100516167	
TXNRD1	396681	
WHSC2	-	
SETD2	100623101	
MREG	100627946	
ANXA9	100152685	
RBP1	100156666	
CHST14	100520059	
EML3	100515768	
FES	100155631	
NOS1	100520934	
SPINK9	100513074	
CCDC30	100522685	
PPP2R2B	397089	
CDS1	733582	
ATG14	100155666	
ADAR	100523784	
ESD	397127	
U6	-	
C9ORF174	-	
NPR2	100512698	
SLC38A11	-	
NFIL3	100153822	
C3ORF75	-	
FCGR2B	613131	
KIF1C	100511042	
KCNV1	100155464	
DNMT1	606746	
SDSL	100154365	
CHST11	100157186	
MSRA	100152960	
CDK2	100127490	
C16ORF58	-	
LZTFL1	100152547	
ACA64	-	
G6PC3	100512070	
TSPAN7	100526026	
U6	-	
PRDM4	100155716	
C5ORF58	-	
AKAP12	100152595	
NPAS1	100517221	
SNORD89	-	
FBLL1	-	
SNORD121A	-	
U6	-	
CC2D2A	100510970	
ssc-mir-1468	-	
MID1	100524415	
FUS	100522185	
LIPC	100233189	
TMEM173	100217389	
MID1	100524415	
COQ2	100526233	
LTBP2	100514300	
PCNP	100521336	
TPST1	100517581	
SLC35A5	100516761	
PIK3CA	100621789	
U6	-	
CCDC61	100620572	
HSD17B8	100154372	
ssc-mir-224	-	
U6	-	
TXNL4A	100155820	
ADAMTS14	100153539	
7SK	-	
PRELP	100511032	
ART3	100522086	
RPA39	414414	
NAT6	445004	
QRSL1	100627457	
MAG	100516913	
ssc-mir-132	-	
LRP2	102165556; 407249	
AGFG1	-	
ITPKA	100516235	
NKAP	100514505	
RGR	100155692	
MOSPD1	100359355	
TMED3	100155219	
G3BP2	100621975	
ATGL	-	
TMED1	100627642	
CD22	-	
ETHE1	100523003	
VRK3	100523004	
ZNF391	100620610	
ZBTB11	100521154	
SNORA19	-	
PPP2R3A	-	
MYO18B	100158074; 100154025	
U6	-	
FAM174B	100521100	
NET1	100516825	
TRAPPC4	100516212	
TMCC2	100627220; 100525709	
SEC24D	100525592	
TMEM173	100217389	
SLC9A3R1	100233201	
NME1	100142626	
TNFRSF8	574055	
HIST1H4L	-	
MAX	100517170	
TTC23L	100513120	
FERMT1	100157961	
TMED9	100511312	
OR4K13	-	
U6	-	
KIAA0196	100152185	
NIPAL2	-	
FIGNL1	100625562	
